composition,score,var,std
Ce2 U1 S5,0.9283212345838546,0.0022467779401460068,0.04740018924166872
Sr14 Al8 Ge3,0.9283171284198759,0.003150244106115352,0.056127035429598016
K1 Na2 Ni1 O2,0.9283138197660448,0.002390175630854859,0.04888942248436628
Ba1 Pt5,0.9283043611049652,0.006595695132244442,0.0812138850951267
Se1 Br6 O2,0.928302921652794,0.002875744294869709,0.053625966610120035
K3 Y3 B4 O12,0.9283008450269699,0.0010626287947357786,0.03259798758720819
Sm2 S1 Cl4,0.9283007597923278,0.0016024367663036207,0.04003044799029384
Gd2 S1 Cl4,0.9283007597923278,0.0016024367663036207,0.04003044799029384
Li1 Ho1 S2,0.9282924211025241,0.0032098123217370357,0.05665520560140114
Li1 Er1 S2,0.9282924211025241,0.0032098123217370357,0.05665520560140114
Nb1 Se1 I1,0.9282916659116744,0.005274448217337757,0.07262539650382473
In1 Cu1 P2 Se6,0.9282868051528932,0.0018577952575258023,0.04310214910565136
Pr2 Ni2 Sn1,0.9282848221063614,0.005640884865233492,0.07510582444280531
U1 Te3,0.928277473449707,0.007631563594602746,0.08735882093184835
Cs1 Sb2 P1 O8,0.9282525104284286,0.0005073417420690623,0.022524247869109015
Pr3 Ni4 Ge4,0.9282516062259674,0.0063922748976197475,0.0799517035316931
Cs1 Mo3 Br3 Cl4,0.9282440906763076,0.0018347127330018442,0.04283354681790715
Rb2 Zn3 P4 O14,0.9282405084371568,0.00026185557420770766,0.0161819521136267
Hf1 N1 F5,0.9282401907444,0.0011520878391242464,0.033942419464797244
Nd2 Th1 S5,0.9282230055332183,0.002075808107293612,0.04556103716218071
K1 Y1 Si1 S4,0.928218389749527,0.0019714648341200686,0.04440118054872042
Cu3 H4 S1 O8,0.9282163447141648,0.0012992277174119873,0.036044801531038936
Nd3 Ga2 Ni6,0.9282123708724976,0.0025004343598220174,0.05000434340956812
Er1 Ni1 P1,0.9282088679075241,0.005829808041342663,0.07635317964133953
Pu2 S1 O2,0.9282047408819198,0.00648066791849489,0.0805025957251994
Ba4 Fe3 Se10,0.9282016080617904,0.004139457027185618,0.06433861225722559
Rb7 Dy1 Fe6 P8 O34,0.9282007694244384,0.0004316810515702942,0.020776935567361567
Na2 Be1 Si4 H8 O14,0.9281988084316254,0.0006121182334488037,0.02474102329025224
Na2 Th1 P2 O8,0.9281873202323914,0.0005059092435140203,0.022492426358977368
Ba2 Ca1 Si4 B2 O14,0.9281846761703492,0.00043143850438959,0.02077109781377937
Sr1 Mg1 H4,0.9281837922334673,0.0033431195390186343,0.05781971583308442
Y1 B2 Pd7,0.9281734883785248,0.004595644945066476,0.06779118633765363
Na2 Yb1 Mo1 P1 O8,0.9281705009937288,0.00044172534873211926,0.02101726311231125
Gd3 Al1 Zn1 S7,0.9281704962253572,0.0009909859153080804,0.03147992876910748
Cs1 Cr1 As2 O7,0.9281690990924836,0.0005429397353730836,0.02330106725824128
Y2 Si1 C1 O7,0.9281452256441116,0.0009574575751021725,0.030942811363904414
Ti1 Tl2 S4,0.9281315517425536,0.0014599848436831653,0.03820974801910064
La1 Ir2,0.9281192976236344,0.0025641173315563213,0.05063711417089566
Ce1 Ir2,0.9281192976236344,0.0025641173315563213,0.05063711417089566
Sr2 Ge1,0.9281167560815812,0.003630070904722891,0.06025006974869732
K4 Ti2 H2 O5 F8,0.9281136751174928,0.0010969123958396662,0.033119667809923245
Cs2 Ga3 As5 O18,0.928111453652382,0.0005400020902185116,0.023237945051542558
Ti6 Al16 Co7,0.9281110614538192,0.006554394401356546,0.08095921443144409
Ti1 Ge1 Ru1,0.9281100234389306,0.010420304141502863,0.10207989097517133
Cs1 Au2 F7,0.9280963450670242,0.004386982438485445,0.06623429956212601
U1 B1 N1,0.9280938592553138,0.011851902955043491,0.108866445496505
Co2 B1 P4 H2 Pb4 Cl1 O18,0.928092827796936,0.0006102764867087791,0.024703774746155267
Gd1 Al1 Cu1,0.9280849403142928,0.005832930980527316,0.07637362751976179
Sm1 Al1 Cu1,0.9280849403142928,0.005832930980527316,0.07637362751976179
Ca36 Sn23,0.9280817443132401,0.0056256138035578026,0.07500409191209371
B2 As1 Cl2,0.9280810305476188,0.008377371432439506,0.09152798169106267
Mn3 Ga1 N1,0.9280759137868879,0.004861986089739735,0.069727943392443
Sn1 S2,0.9280754029750824,0.0024447346972046435,0.04944425848573971
Dy4 Te3 S4,0.9280747234821322,0.0035871197377121797,0.05989256830118558
Nd7 S6 Cl9,0.9280713796615601,0.0016850936467601935,0.04104989216502517
K2 Pd1 O2,0.928069109916687,0.0017673159463291684,0.04203945701753495
Ba2 Co1 P2 O8,0.9280633771419524,0.00044841840784092,0.02117589213801676
Yb2 Mg1 Se4,0.928060820698738,0.0032119241471059725,0.0566738400596428
Lu2 Fe1 S4,0.9280576086044312,0.003710129704437857,0.060910834048121976
Mg6 Si7 Ni16,0.9280566227436066,0.0051834772401591215,0.07199636963180242
Sm3 S3 N1,0.9280432629585266,0.0013955536057037724,0.037357109172201385
Gd3 S3 N1,0.9280432629585266,0.0013955536057037724,0.037357109172201385
Pd1,0.9280396747589112,0.006456429178655986,0.08035190836972066
Fe2 Te4 O11,0.9280327719449996,0.0007961540478552008,0.028216201867990683
Ta8 Co1 Se8,0.9280301839113236,0.005193120432027057,0.07206330850042245
Th1 Al1 Ni1,0.928023242354393,0.006025755842383866,0.07762574213741126
As2 S3 O12,0.9280143338441847,0.0007458794748737497,0.02731079410917504
Sc1 As2 H4 N1 O7,0.928013446331024,0.0006090855326514997,0.02467965827663543
Ba1 Ca1 V1 P2 O9,0.9280077385902404,0.0005266534826149949,0.022948932058267875
Rb1 C1 O3,0.9280068278312684,0.001383614851303676,0.037196973684745865
Cs2 La1 Ta6 Br15 O3,0.9280052506923676,0.0028563411936278565,0.053444748980866735
Na6 Zn3 B9 P6 H3 O38,0.9280020433664322,0.0005808534682161942,0.024100901813338738
Sb1 Pt7,0.9280018496513368,0.007128530158137031,0.08443062334329311
S1 N4 O5,0.9279946458339692,0.001270515094493645,0.03564428557979028
K6 U2 Mo4 O21,0.9279868161678314,0.0007696489434420513,0.02774254752977908
Cu3 Mo2 O9,0.9279745119810104,0.0018583270662232147,0.04310831783105455
Cs1 U1 F6,0.9279713952541352,0.0016931916802095815,0.041148410421419465
S1 N2 O4,0.9279652553796768,0.0013865986310412,0.03723705991403188
Cs1 Na3 Pb1 O4,0.9279601889848708,0.002571018737605929,0.050705214106696456
Ce1 In1 Pd2,0.9279444676637648,0.005485590950750553,0.07406477537095857
La1 In1 Pd2,0.9279444676637648,0.005485590950750553,0.07406477537095857
Sr1 Ni2 B2,0.927939636707306,0.006086593899622989,0.0780166257897827
Pa1 Rh3,0.9279389494657516,0.005468582179318608,0.07394986260513679
K2 Na3 Tl1 O4,0.9279333293437958,0.002531939575311489,0.05031838208161595
U3 C6 O16,0.927931182384491,0.0024599188708378447,0.04959756920291402
K3 Er1 Si3 H2 O10,0.9279263103008272,0.0006838839206425023,0.026151174364500387
K3 Li1 Si4,0.9279223853349684,0.006529356476815046,0.08080443352202307
Cu5 Bi2 B4 O14,0.9279163712263108,0.001477277775353365,0.038435371409072716
Si1 Pd3,0.9279115480184555,0.0033668579478144845,0.05802463225057514
Ba6 Na2 Nb2 P2 O17,0.9279099351167679,0.0005401011723599745,0.023240076857875804
Ti1 P2,0.9279029852151872,0.008141401737258653,0.09022971648663566
Sm1 As1 Pd1,0.9278997355699541,0.0067586887987350006,0.08221124496524182
Dy2 N3,0.9278937566280364,0.005662185894597653,0.0752474975969145
Tb2 Se1 O1 F2,0.9278935396671296,0.0021236812873416415,0.04608341661966527
H2 W1 O4,0.9278846806287766,0.0010121640339694905,0.031814525518534614
Ce1 Cu1 Te1 O1,0.9278840878605844,0.006745937724433154,0.08213365768327352
La1 Cu1 Te1 O1,0.9278840878605844,0.006745937724433154,0.08213365768327352
Na1 Y1 P4 O12,0.9278709423542024,0.00046139543702129374,0.021480117248779008
Ti5 Se4,0.9278678739070892,0.0064556211013151185,0.0803468798480384
Ag1 N1 O3,0.927867864370346,0.001544829761171099,0.03930432242350832
Na4 Cr1 C6 N6 O10,0.9278635150194168,0.0017867158081258981,0.04226956124832499
Na2 Zn1 S2 O8,0.9278588110208512,0.00044366398219315066,0.02106333264688071
Rb2 Mn1 Br4,0.9278578042984008,0.004131626060410411,0.06427772600528438
Fe1 S1 N1 O1,0.92785731613636,0.0039847294082151225,0.06312471313372539
Na2 Ca1 P2 O8,0.9278533583879472,0.00040060884909396235,0.020015215439608998
K2 U2 O7,0.9278505742549896,0.0023421546599817953,0.04839581242196266
Ho1 Ga3 Ru1,0.927846632003784,0.0029848926827829216,0.05463417138369467
Er1 Ga3 Ru1,0.927846632003784,0.0029848926827829216,0.05463417138369467
Li1 V1 I2 O8,0.9278460901975631,0.0005679608493991748,0.023831929200112498
Sr1 Ag4 Sb2,0.927841174006462,0.0067020840688285215,0.08186625720544771
Ce3 Ni2 Sn7,0.9278411310911179,0.00309251873186506,0.05561041927431458
Cu1 N2 O6,0.9278390699625017,0.0012486721719362135,0.0353365557452366
Na2 Cr1 H2 F8,0.9278340208530426,0.0014610510807984824,0.038223697895395765
Rb7 Fe2 O8,0.9278333914279938,0.003559806479814013,0.05966411383582273
Ba7 Ru4 Cl2 O15,0.9278324878215792,0.0006807461979841513,0.02609111339104085
Cu1 C9 S2 N1 F10,0.9278321015834808,0.002236926463985625,0.04729615696846441
U1 C1 O6,0.9278302806615828,0.001381792779655587,0.037172473413207084
Ga2 S3 O12,0.9278276443481446,0.0005236476775375816,0.02288334935138608
Tl2 S1 O4,0.9278265833854676,0.0014318902609885954,0.03784032585732575
Er1 Pt1 F7,0.9278216803073884,0.0016766629529111027,0.04094707502265702
Ho1 Pt1 F7,0.9278216803073884,0.0016766629529111027,0.04094707502265702
Pt1 N3 O4,0.9278184223175048,0.0018523404075889746,0.0430388244215496
Ni1 Pt1 F6,0.9278115868568421,0.0040292071788575615,0.06347603625666587
Ce1 Fe4 Sb12,0.9278090262413023,0.0039691045981843824,0.0630008301388512
La1 Fe4 Sb12,0.9278090262413023,0.0039691045981843824,0.0630008301388512
Cs1 B1 O2,0.9278089582920076,0.008429924556600634,0.09181462060369598
K1 Al1 As2 O7,0.9277893483638764,0.0004896676821069337,0.02212843605198826
Ga2 Hg1 S4,0.9277852410078048,0.0019735854278186264,0.044425054055325874
Ti3 Zn3 N1,0.927779546380043,0.00667537263215091,0.08170295363174399
Yb1 Ag1 Se2,0.9277777677774428,0.005531029716035826,0.07437089293558218
Eu1 Al2 S4,0.9277705872058868,0.004103253536624395,0.06405664318885587
Cs1 Mn2 V2 Cl1 O7,0.9277653646469116,0.0012413695666100945,0.035233074895758026
Rb2 Eu1 Ga1 Si4 O12,0.9277621424198148,0.0005046105729800852,0.02246353874571157
K1 V1 B1 P2 H1 O9,0.9277479350566864,0.0004785069902718322,0.021874802633894373
Rb2 Cu3 H2 S3 O14,0.9277443826198578,0.0008523484841002111,0.02919500786265028
Y1 P5 O14,0.9277398204803466,0.0006243787656994128,0.024987572224996424
Sc1 Au2,0.9277166926860808,0.0046936146596059,0.06850996029487902
Nd3 B1 W1 O9,0.9277114951610566,0.0006373735982111142,0.02524625909340064
Li1 B1 C4 O8,0.9277081114053726,0.002250218316409207,0.04743646610371821
Rh1 F3,0.9277064001560212,0.003677505042848225,0.06064243599038732
K3 Li3 P6 O19,0.927706201672554,0.0004930958891895938,0.022205762522138118
Pr2 U1 S5,0.9277049970626832,0.002208854739626693,0.04699845465147437
Zr6 C1 I12,0.9276980048418044,0.004549779100643697,0.06745205038131677
Nd1 C1 O4,0.9276937276124956,0.0008019598272369692,0.02831889523334145
Pr1 I1 O1,0.9276860058307648,0.004036637779408671,0.06353454005034326
Rb2 Sr2 C3 O9,0.9276764535903932,0.0007010675774977046,0.026477680742423505
La3 Cr2 N6,0.9276747345924378,0.005142833828603984,0.07171355400901551
Te6 Rh1 Cl3,0.9276723170280456,0.004415259729646529,0.06644742079002412
Ba2 Cu1 Br1 O2,0.9276704865694048,0.004733118197862301,0.06879766128192369
Na5 Co2 O5,0.92766626060009,0.0026162624661013358,0.05114941315500439
K2 Zr1 Si3 O10,0.9276561748981476,0.0006532054318419947,0.02555788394687625
Yb1 Au1,0.9276530191302299,0.007812165370758375,0.08838645467920056
Tm2 Se3,0.9276454377174378,0.0025171948258561573,0.05017165360894694
K2 Al2 Si3 O10,0.9276396191120148,0.0005123678296432119,0.0226355435022712
Cs2 Na1 Al3 F12,0.9276339334249496,0.0015146168882460849,0.0389180791952286
U3 Ni3 Sn4,0.927631882429123,0.01036512160374147,0.101809241249218
Sb2 P3 Se9,0.9276258546113968,0.002749901853056475,0.052439506605768856
Cs1 V1 Br3,0.9276223576068878,0.002787614379686631,0.052797863400772485
Li1 La2 S2 O8 F3,0.92761847615242,0.0005344734931125158,0.02311868277200316
Ba1 Ga1 B1 O3 F2,0.9276140254735946,0.0006504975446337838,0.02550485335448498
Ta1 I2 Cl2,0.9276050770282744,0.0027981634313917147,0.05289766943251579
Te2 P1 O7,0.9276043385267256,0.0006839723925441901,0.0261528658571903
Ga2 Sn2 S5,0.9275966423749924,0.0018828115881691927,0.04339137688722487
Ca3 Tl1 N1,0.9275952386856079,0.0034183770421998268,0.05846688842584175
Sr1 Tm2 S4,0.9275892519950868,0.0015745538276487356,0.03968064802455645
K1 Mo6 S8,0.9275877386331558,0.002998270764404039,0.054756467786043685
Nd4 Si2 Se3 O7,0.9275855058431626,0.0016248660861128107,0.04030962770992571
Tl2 C1 O3,0.9275670921802521,0.0033661514789018136,0.0580185442673445
La6 Co13 Bi1,0.9275636088848114,0.0024437705793659585,0.049434507981428906
Ta2 Hg3 S1 O4 F10,0.9275619959831238,0.001050516836167427,0.03241167746611438
K3 Nb7 O19,0.9275565403699876,0.001362672280862274,0.036914391243284425
Ti5 P3,0.9275493377447128,0.012962305935724887,0.11385212310591705
Ba3 Ga1 Se4 Cl1,0.9275470075011252,0.007619782949258206,0.08729136812570992
Sr1 Cl2 O6,0.9275466597080232,0.0011694301117373994,0.03419693132047669
Rb1 Bi1 Mo2 O8,0.9275456142425536,0.0006152739390339175,0.02480471606436804
Gd1 B1 Pd3,0.9275299406051636,0.004103072728547,0.06405523185928688
Sm1 B1 Pd3,0.9275299406051636,0.004103072728547,0.06405523185928688
Ho3 Ge5,0.9275298362970352,0.0020499932844123296,0.045276851529366856
K1 Mg1 H3,0.9275273197889328,0.004305042007052556,0.0656128189232299
Zn2 Te15 H24 N8,0.9275261771678924,0.005862918659454831,0.07656969804991287
V2 Ni1 H6 N2 O6,0.9275205409526824,0.0017069264741574428,0.04131496670889912
Pu1 N8 O18,0.9275168979167938,0.001219415330337499,0.03492012786828678
U1 Cu5,0.9275099903345108,0.003485167309822641,0.05903530562148926
Zn1 Br2,0.9274987679719924,0.0049991047204417825,0.07070434725278059
La1 Ni5 H7,0.9274969804286955,0.014003339249044169,0.11833570572335372
Yb1 Br1 O1,0.9274919587373732,0.003430490728396141,0.05857039122625135
U1 Sb1 As1,0.9274842154979706,0.008048777464815159,0.08971497904372022
In4 Bi2 S9,0.9274832385778428,0.002332541024345905,0.04829638728047786
K9 Li3 Nd3 B7 O21,0.9274624931812286,0.0012474034474436858,0.035318599171593516
Br1 O1,0.9274563705921172,0.002102606369260089,0.045854185951340234
Nb6 Tl2 V1 Cl18,0.9274557262659072,0.0024495215440884536,0.04949264131250679
Bi1 Te1 N1 O6,0.927447601556778,0.0006932446960543089,0.026329540369218543
Sc1 Ni1 B4,0.9274446201324464,0.003491230128531703,0.05908663240134525
Li2 Be1 H4,0.927439710497856,0.005166797548327891,0.07188043926081622
Hf1 V2 H4,0.9274291035532952,0.013637178273891049,0.11677832964163792
Sr3 Li1 As2 H1,0.9274194025993348,0.005540087242568,0.074431762323406
Na2 H4 Pt1,0.9274066597223282,0.003154916667888327,0.05616864488207212
K2 Nb3 Cl9,0.9273865795135501,0.001951887812735998,0.04418017443080095
Ca1 Ni1 Ge1,0.927383512854576,0.006970847980349894,0.08349160425066639
Zr1 Co1 Sn1,0.9273808008432388,0.006309541261827539,0.07943262089234837
K3 Bi2 As3 O12,0.9273805832862854,0.001265248491356666,0.03557033161718718
U2 Co15 Ge2,0.9273784494400024,0.0019086547264061922,0.043688153158564516
Tl5 Ag3 P4 S12,0.9273741120100021,0.0024135958064415985,0.049128360510417995
Cs3 Cu2 I5,0.9273736226558684,0.009365495144953414,0.0967754883477909
Mn1 H2 S1 O4,0.9273703306913376,0.0007023309868872027,0.026501528010422395
Ba3 U1 Ag1 S6,0.927368915081024,0.0037282711359640773,0.06105957038797503
La1 Ag1 P4 O12,0.9273620104789734,0.0005287562273204656,0.02299469998326713
Ce1 Ag1 P4 O12,0.9273620104789734,0.0005287562273204656,0.02299469998326713
Tm9 Fe10 Ge10,0.9273527199029924,0.006904908157226748,0.08309577701199229
Gd1 Pd3,0.9273502266407012,0.0035646938091676954,0.059705056814039585
Sm1 Pd3,0.9273502266407012,0.0035646938091676954,0.059705056814039585
Tm1 Au3,0.9273465621471404,0.00385123608101112,0.06205832805523464
Nd1 Al3 Pd2,0.9273460578918457,0.004199604038344608,0.0648043520015794
Rb8 U9 O31,0.927345842719078,0.0022503310372631443,0.04743765421332661
Rb1 Ho1 H1 S2 O9,0.9273430395126344,0.0004606921402143259,0.02146374012641613
Ba1 Sn1 F6,0.9273368072509766,0.0011153947395488952,0.0333975259495205
Y2 Nb3 Ge4,0.9273362743854524,0.004042873555805142,0.0635835950210834
Li1 V1 P1 H4 O7,0.9273258352279664,0.0006972324567847262,0.02640515966217069
Tl1 In1 P2 Se6,0.9273256379365921,0.0020480237551555864,0.045255096455046766
Pr1 Al4 Ni1,0.9273240315914154,0.0025470998240956656,0.0504688005018513
Hg3 As1 O4,0.927317642569542,0.003693830649150407,0.060776892394646224
K1 Zr1 P2 H1 O8,0.9273144388198852,0.00032127701910592937,0.017924202049350184
Zn1 H2 O2,0.9273107486963272,0.0015865895940033324,0.03983201719726648
K1 Cr1 F3,0.9273071610927579,0.0015021504491337665,0.03875758569794778
U1 F6,0.9273023086786272,0.001315256078619218,0.036266459416645816
Cs2 Li1 Al3 F12,0.9273015224933624,0.0015151808183126885,0.03892532361217679
K3 Tb1 Si3 H2 O10,0.9272932344675064,0.0006950656976367426,0.026364098650186064
Ca1 H1 I1,0.9272899770736694,0.0074511289200899795,0.08631992191892889
Na1 Co1 B1 P2 H2 O9,0.9272876232862473,0.0007159245940275388,0.026756767256668708
Ba2 Cu1 B2 O6,0.9272846275568007,0.000985330661196037,0.03138997708180172
Cd4 Sb2 I3,0.9272782737016678,0.010786710496646488,0.10385908961976552
La3 Si4 Pd4,0.927256169617176,0.007748095137252165,0.0880232647500203
Ce3 Si4 Pd4,0.927256169617176,0.007748095137252165,0.0880232647500203
Ca2 Al1 P2 O9,0.9272464346885682,0.0005747320380620439,0.02397356957280337
Cs1 B1 O6,0.9272417259216308,0.0014287175825227,0.03779838068651487
Cr1 S1 Br1,0.9272406929731368,0.007512513715432755,0.08667475823694436
Ba1 Pr2 Zn1 S5,0.9272368884086608,0.0016467288105299588,0.04057990648744719
Eu1 C2 S2 N2,0.9272313964366912,0.002429297113862616,0.04928790027849245
Cs4 Fe2 O5,0.9272272181510924,0.0029999740588609485,0.05477201894088759
Al2 Cd1 Cl8,0.9272257709503172,0.00243347798825041,0.04933029483238885
Cd1 Rh1 F6,0.927225621342659,0.002350930901254419,0.04848639913681381
Sr2 Si1,0.9272171020507812,0.003845736205391786,0.06201400007572312
Si4 P4 Ru1,0.9272163593769074,0.005474211913221156,0.07398791734615291
Pr3 Si1 Ag1 S7,0.9272149777412416,0.0010289092971044714,0.03207661604821293
Si3 Pt2,0.9272118651866912,0.006082884061077795,0.07799284621731531
Rb4 Pb1 O3,0.9272112727165224,0.0028262265895949677,0.05316226659572527
Pr1 Ni3,0.927204122543335,0.0026264236134721643,0.05124864499157187
Pr3 Si2,0.9271997892856598,0.004522483361928808,0.0672494116102796
Yb5 Pt3,0.9271979290246964,0.00574283402978603,0.07578148870130508
Rb1 Ti1 P1 O5,0.9271926110982897,0.0005629991220856776,0.023727602535563462
Sc1 Ni4 Au1,0.9271867406368256,0.003395864126661336,0.05827404333544513
Sm1 H1 S1 O5,0.9271843552589416,0.0005108992328945307,0.02260308016387436
Ga2 Bi1 Se4,0.927158470749855,0.002184507804218273,0.046738718470003784
Lu1 Fe6 Ge6,0.9271551549434662,0.007490034858593441,0.08654498748392908
U1 Al3 Ni2,0.9271522641181946,0.004913023211371482,0.07009296121131907
Li13 Sn5,0.9271419811248779,0.0053310325381881575,0.07301392016724043
K4 Mn3 F12,0.9271343314647674,0.001508503128432382,0.038839453245796116
Bi1 P3 Pb4 O13,0.9271317559480668,0.0007728341405453317,0.02779989461392492
K4 Nb2 Si8 O23,0.9271287631988524,0.0006404292857770235,0.025306704364200086
B1 I3,0.927122774720192,0.002655973433226633,0.051536137158567016
K1 N1,0.9271162718534468,0.006893775177425165,0.08302876114591358
Cs3 As1 O4,0.9271157443523408,0.0022156323573544173,0.04707050411196397
Co1 S1,0.9271124917268752,0.008463565045213135,0.09199763608491868
U1 Te3 Pb2 O11,0.9271103942394257,0.0004981264343136774,0.022318746253176442
Sn4 Sb6 S13,0.9271081429719924,0.002705844859891063,0.05201773601273957
Nd3 In1 S6,0.927100927233696,0.0012950967859436345,0.03598745317389985
Mg6 Ni16 As7,0.9270983213186264,0.004936324497610535,0.0702589816152393
Sm1 Rh3,0.9270967370271684,0.004643745615578204,0.06814503368242035
Gd1 Rh3,0.9270967370271684,0.004643745615578204,0.06814503368242035
